title,link,price
b'WaterFront / Bayfront Home/WaterFront Property',mobile.craigslist.org/reo/5950907053.html,525000
"b'For Sale- New Home- Lillian, AL'",mobile.craigslist.org/reo/5918361971.html,0
b'House &amp; Acreage',mobile.craigslist.org/reo/5950765913.html,0
b'Attractive Home with Extra Lot for Sale',mobile.craigslist.org/reo/5926633185.html,69000
b'WATERFRONT LOTS - Bayou La Batre',mobile.craigslist.org/reo/5950447304.html,0
b'Duplexs for sale',mobile.craigslist.org/reo/5950327243.html,0
b'TWO STORY REVIVAL HOUSE INTHE COUNTRY',mobile.craigslist.org/reo/5950206158.html,179900
b'large 4/2 doublewide home for a awesome price!',mobile.craigslist.org/reo/5926036012.html,92950
b'Great deal on this brand new 2017  Doublewide home',mobile.craigslist.org/reo/5925989289.html,78985
b'Great deal on this TRU doublewide home',mobile.craigslist.org/reo/5926017690.html,48900
b'Call us about our Number one home for a great deal on a doublewide',mobile.craigslist.org/reo/5925997687.html,74378
b'Great deal on this Brand new singlewide home! APEX',mobile.craigslist.org/reo/5925978982.html,54498
b'2016 Singlewide! Come in and see this beautiful new home! Joyner',mobile.craigslist.org/reo/5925974072.html,56900
b'Ask us about our Brand new singlewide! The volta!',mobile.craigslist.org/reo/5925951316.html,50550
b'Great deal on this Singlewide Z House! Brand new',mobile.craigslist.org/reo/5925893174.html,44900
b'Come in and ask us about our brand new singlewide home',mobile.craigslist.org/reo/5925867384.html,52498
"b'Home for Sale in Fairhope, AL (5bd 3ba)'",mobile.craigslist.org/reb/5911355649.html,401120
b'4bd 3ba Home for Sale in Spanish Fort',mobile.craigslist.org/reb/5911332240.html,476808
b'for sale by owner',mobile.craigslist.org/reo/5949770093.html,150000
b'Beautiful House with river lot and SHOP',mobile.craigslist.org/reo/5949718437.html,299900
b'Mobile Home for Sale',mobile.craigslist.org/reo/5934249604.html,84700
"b'For Sale! 3 Bedroom Home with In-Ground Pool in Briarwood Parke, Foley'",mobile.craigslist.org/reb/5949489901.html,249000
b'For Sale! 3 Bedroom Home Completely Remodeled on Fish River!',mobile.craigslist.org/reb/5949415830.html,519900
b'For Sale! 4 Bedroom Home in the heart of Baldwin County',mobile.craigslist.org/reb/5949416678.html,139900
b'For Sale! 3 Bedroom Home in the heart of beloved Fairhope',mobile.craigslist.org/reb/5949490588.html,229000
b'For Sale! 6 Bedroom Home on Nearly 7 Acres in Robertsdale!',mobile.craigslist.org/reb/5949490129.html,229900
"b'For Sale! 3 Bedroom Home Happily settled in Magnolia Village, Mobile'",mobile.craigslist.org/reb/5949490341.html,169900
b'For Sale! 3 Bedroom Home Clean and Ready to be Moved in Robertsdale',mobile.craigslist.org/reb/5949490771.html,73900
b'For Sale! 3 Bedroom Home with Huge Detached Bonus Room in Silverhill',mobile.craigslist.org/reb/5949450167.html,182500
b'For Sale! 10 Acres of Prime Commercial Property in South Robertsdale',mobile.craigslist.org/reb/5949450378.html,1500000
b'For Sale! 3 Bedroom Home in Silverwood Subdivision located off Hwy 181',mobile.craigslist.org/reb/5949449978.html,164500
b'For Sale! 4 Bedroom Home on 5.5 ACRES Situated just South of Fairhope',mobile.craigslist.org/reb/5949449793.html,520000
b'For Sale! 4 Bedroom Home with Endless Pool and Deeded Boat Slip',mobile.craigslist.org/reb/5949449524.html,539000
b'For Sale! 3 Bedroom Home with Large Family and an In-Ground Pool',mobile.craigslist.org/reb/5949416477.html,138000
"b'For Sale! 3 Bedroom Home in Popular Lake Forest Subdivision, Daphne!'",mobile.craigslist.org/reb/5949416079.html,170000
"b""For Sale! 3 Bedroom Home Turn-Key in Daphne's Old Field Subdivision!""",mobile.craigslist.org/reb/5949416276.html,229900
b'For Sale! 4 Bedroom Home in the Beautiful Fairhope Countryside',mobile.craigslist.org/reb/5949377231.html,279000
b'For Sale! 3 Acres Land with 1800 sqft Warehouse in Fairhope',mobile.craigslist.org/reb/5949377861.html,150000
b'25000.00 FINANCING AVAILABLE',mobile.craigslist.org/reo/5930249388.html,25000
b'For Sale! 3 Bedroom Home on a Corner Lot in Greythorne Estates',mobile.craigslist.org/reb/5949378015.html,234000
"b'For Sale! 3 Bedroom Home with New Roof in Edgewood Place, Mobile!'",mobile.craigslist.org/reb/5949377454.html,114900
b'For Sale! 2 Bedroom Home in the Heart of Bay Minette!',mobile.craigslist.org/reb/5949377689.html,59000
b'The Best priced House on the river!!!',mobile.craigslist.org/reo/5914796547.html,649999
b'Just Listed! Walkable Lot Close to Downtown Fairhope',mobile.craigslist.org/reb/5942786252.html,159000
b'Attractive Lake Forest Home within easy distance of Mobile',mobile.craigslist.org/reb/5942756379.html,170000
"b'Elegant Pool Home in Skyline Woods Subdivision, Ideal for Entertaining'",mobile.craigslist.org/reb/5942768813.html,247000
b'Nearly 3-Acre Outer-Fairhope Lot in the Peaceful Countryside',mobile.craigslist.org/reb/5942757407.html,285000
"b'Darling Cottage in Spring Grove, West Mobile Full of Fine Details'",mobile.craigslist.org/reb/5942769028.html,132000
b'Home Designed for Elegant Entertaining Overlooking Azalea Golf Course',mobile.craigslist.org/reb/5942756837.html,1750000
b'Stunning Home on a Meticulously Landscaped Corner Lot in Spanish Fort',mobile.craigslist.org/reb/5942756595.html,309000
b'Family Accommodating Home with Sun-room and In-ground Pool',mobile.craigslist.org/reb/5942757117.html,164500
b'Amazing Location! A Starter Home or Investment Property',mobile.craigslist.org/reb/5940505908.html,139900
b'Home in Belforest Daphne is on Great Location Right off CR 64!',mobile.craigslist.org/reb/5940498999.html,149900
b'Home for Sale in the lovely Greenbranch Estates near Fish River',mobile.craigslist.org/reb/5940499286.html,379900
b'Beautiful Riverside Property in Fairhope! High-end and Classy!',mobile.craigslist.org/reb/5940499109.html,899000
b'Luxurious Home just steps from Mobile Bay!',mobile.craigslist.org/reb/5940505826.html,985000
b'Beautiful Spacious Brick Home in Wakefield Spanish Fort',mobile.craigslist.org/reb/5940505751.html,283990
b'Country living charm with a very walkable in-town location',mobile.craigslist.org/reb/5940505585.html,289900
"b'30 ACRES of Prime Commercial Property, just off Interstate 10!'",mobile.craigslist.org/reb/5940498851.html,599000
b'OPEN HOUSE - Sunday January 8th 1-3PM in Old Field Daphne AL',mobile.craigslist.org/reb/5943903032.html,229900
b'Your Vacation or Retirement Home? This is Perfect!',mobile.craigslist.org/reb/5940492859.html,1150000
b'Back on the Market!! Beautiful Home with In-Ground Pool in Lake Forest',mobile.craigslist.org/reb/5940499229.html,205000
b'Sitting on 75 feet of Mobile Bay Front Property! Lot is a Must See!',mobile.craigslist.org/reb/5940492591.html,150000
b'Amazingly Spacious Home Overlooking Fish River!',mobile.craigslist.org/reb/5940492366.html,925000
b'Beautiful place to call home in The Oaks at Westlake Mobile!',mobile.craigslist.org/reb/5940482453.html,194900
b'Welcome home on this 4 Bedroom Pool Home on Corner Lot!',mobile.craigslist.org/reb/5940492734.html,299900
b'Pristine Brick Home in the beautiful countryside',mobile.craigslist.org/reb/5940482168.html,194900
"b""Tour this Property and you wouldn't want to leave!""",mobile.craigslist.org/reb/5940492482.html,106500
b'Move in ready gated home with Private deeded bay access',mobile.craigslist.org/reb/5940482723.html,169900
b'Comfortable Home in this Lovely Bay Branch Villa',mobile.craigslist.org/reb/5940482634.html,185500
b'Adorable Custom Built Craftsman Home in Downtown Fairhope',mobile.craigslist.org/reb/5940482275.html,638000
b'Build your Home here and Enjoy all that Downtown Fairhope has to offer',mobile.craigslist.org/reb/5940456687.html,149000
b'East of Fairhope!  Near Silverhill!  Ideal Location',mobile.craigslist.org/reo/5912137460.html,0
b'4bd 2ba/1hba Home for Sale in Fairhope',mobile.craigslist.org/reb/5918047851.html,735230
b'4bd 3ba Home for Sale in Fairhope',mobile.craigslist.org/reb/5918057244.html,694855
"b'Home for Sale in Fairhope, AL (4bd 3ba)'",mobile.craigslist.org/reb/5918052471.html,692086
"b'Home for Sale in Fairhope, AL (5bd 3ba/1hba)'",mobile.craigslist.org/reb/5911364980.html,429255
b'Home for sale Seminole al!',mobile.craigslist.org/reo/5948399739.html,169900
b'2.68 Acres on Fish River',mobile.craigslist.org/reb/5913805394.html,165000
"b'Custom lakefront home for sale in Destin, Fl'",mobile.craigslist.org/reb/5928617850.html,675000
"b""STEAL MY HOUSE! I'M WILLING SELL CHEAP""",mobile.craigslist.org/reo/5948133799.html,0
b'****HISTORIC CHARM****',mobile.craigslist.org/reo/5923243039.html,895
b'Lush Paradise on Ono Island!',mobile.craigslist.org/reb/5947916930.html,0
b'I need to sell this house in Semmes ASAP',mobile.craigslist.org/reo/5947862460.html,0
b'Mobile home for sale',mobile.craigslist.org/reo/5947564847.html,55000
b'For Sale! 3 Bedroom Home in the Serene Sedona Subdivision!',mobile.craigslist.org/reb/5947435453.html,227900
b'For Sale! 3 Bedroom Home on Huge Countryside Lot in Loxley!',mobile.craigslist.org/reb/5947444556.html,151700
b'For Sale! 1.75 Acres Land with 330 feet of River Frontage',mobile.craigslist.org/reb/5947444851.html,691700
"b'For Sale! 1 Bedroom Condo in Bay Winds, Fairhope AL'",mobile.craigslist.org/reb/5947444328.html,199900
b'For Sale! Gorgeous Lot in the Fruit and Nut District',mobile.craigslist.org/reb/5947435210.html,239000
b'For Sale! 4 Bedroom Condo fully equipped Vacation Paradise inside',mobile.craigslist.org/reb/5947444700.html,990000
"b'For Sale! 3 Bedroom Home on 7+ Acres in Rosinton, Robertsdale'",mobile.craigslist.org/reb/5947435574.html,139000
b'For Sale! 4 Bedroom Duplex Condo Overlooking the Gulf of Mexico',mobile.craigslist.org/reb/5947444447.html,1090000
"b'For Sale! 3 Bedroom Home in Spring Grove, West Mobile'",mobile.craigslist.org/reb/5947435672.html,132000
b'For Sale! 40 Acres Land of the old Amlung Farm',mobile.craigslist.org/reb/5947435331.html,545000
b'For Sale! 4 Bedroom Home with In-Ground Pool in Lake Forest!',mobile.craigslist.org/reb/5947389003.html,205000
"b'For Sale! 3 Bedroom Home, Ideal Option for a Starter Home!'",mobile.craigslist.org/reb/5947388419.html,139900
"b'For Sale! 3 Bedroom Home on North Main Street, Daphne'",mobile.craigslist.org/reb/5947388648.html,500000
b'For Sale! 4 Bedroom Home on Nearly 3-Acre Outer- Fairhope Lot',mobile.craigslist.org/reb/5947389136.html,285000
b'For Sale! 3 Bedroom Home Within Walking Distance of Mobile Bay!',mobile.craigslist.org/reb/5947388785.html,679000
b'For Sale! 3 Bedroom Home on a Corner Lot in sought after Sehoy',mobile.craigslist.org/reb/5947375880.html,309000
b'For Sale! 4 Bedroom Home Overlooking the Lakewood Golf Course!',mobile.craigslist.org/reb/5947375498.html,1750000
"b'For Sale! 4 Bedroom Home, 3 BA + Office on 9.5 Pristine Acres of Land'",mobile.craigslist.org/reb/5947375753.html,595000
b'For Sale! 5 Bedroom Home Overlooking the wider banks of Fish River',mobile.craigslist.org/reb/5947375629.html,925000
b'For Sale! 4 Bedroom Home in super convenient Skyline Woods Subdivision',mobile.craigslist.org/reb/5947375310.html,247000
b'75 ft X 250 ft deep lot Mcdonald road sale or trade',mobile.craigslist.org/reo/5932532491.html,0
b'75 ft X 250 ft deep lot Mcdonald road sale or trade',mobile.craigslist.org/reo/5932532052.html,0
b'Dauphin Island - Waterfront Lot Across From Rodeo Site',mobile.craigslist.org/reo/5913599327.html,0
"b'Loxley, AL Home for Sale - 1bd 2ba'",mobile.craigslist.org/reb/5909711023.html,199900
b'Fairhope Fruit &amp; Nut District   Lot For Sale',mobile.craigslist.org/reo/5946732163.html,0
"b'0.7 Acre Loxley 34,900'",mobile.craigslist.org/reb/5946732971.html,34900
b'2.4 Acreage. Robertsdale.',mobile.craigslist.org/reb/5946673553.html,39900
b'MUST SELL HOUSE',mobile.craigslist.org/reo/5946705185.html,0
b'.96 acres',mobile.craigslist.org/reo/5912614757.html,3000
b'ATTENTION LANDLORDS! Make Instant Money On This Home',mobile.craigslist.org/reo/5946438613.html,0
b'!New Foreclosure! 2008 Double wide on an Acre with shed (CVL 9000)',mobile.craigslist.org/reb/5912490283.html,65900
b'New Foreclosure!! Like new double wide on 1 acre (9775)',mobile.craigslist.org/reb/5912296153.html,54900
b'Breathtaking Views &amp; Luxurious Comfort on Cotton Bayou!',mobile.craigslist.org/reb/5946082386.html,1150000
"b'Classy and Luxurious, Overlooking Fish River!'",mobile.craigslist.org/reb/5946066859.html,899000
b'Cute Old Daphne cottage with deeded bay access',mobile.craigslist.org/reb/5946082627.html,169900
"b'Peaceful, Comfortable Home in Bay Branch Villas'",mobile.craigslist.org/reb/5946082835.html,185500
"b'Three-Story Bayfront Condo in Sunset Bay Villas, Daphne AL!'",mobile.craigslist.org/reb/5946082750.html,106500
b'Beautiful Home with Acreage and In-Law-Suite in Greenbranch Estates',mobile.craigslist.org/reb/5946074841.html,379900
b'Beautiful Brick Home in Wakefield Spanish Fort',mobile.craigslist.org/reb/5946074928.html,283990
b'Commercial Property with Acreage &amp; Home in Loxley',mobile.craigslist.org/reb/5946082523.html,599000
b'Picture Perfect in The Oaks at Westlake!',mobile.craigslist.org/reb/5946066569.html,194900
b'Fabulous Brick Home on Huge Countryside Lot in Loxley!',mobile.craigslist.org/reb/5946074754.html,151700
b'Big Family Dream Home in Robertsdale!',mobile.craigslist.org/reb/5946074339.html,289900
b'Fairhope Bay Front Lot',mobile.craigslist.org/reb/5946066716.html,150000
b'Beautiful Craftsman Home walking distance to Fairhope!',mobile.craigslist.org/reb/5946074658.html,638000
b'Cozy Farmhouse Situated Right on County Road 64!',mobile.craigslist.org/reb/5946066329.html,149900
"b'GRAND Home on Three Acres in Blakeley Forest, Spanish Fort!'",mobile.craigslist.org/reb/5946066443.html,699900
b'OPEN HOUSE - Liberty Avenue Fairhope AL',mobile.craigslist.org/reb/5946057390.html,499000
b'Excellent Condition Mobile Home on 7+ Acres in Robertsdale!',mobile.craigslist.org/reb/5946057036.html,139000
b'Luxury Fairhope Living Steps from Mobile Bay!',mobile.craigslist.org/reb/5946056932.html,985000
b'OPEN HOUSE on White Avenue Fairhope AL',mobile.craigslist.org/reb/5946057486.html,679000
b'OPEN HOUSE - Greenwood Drive Daphne AL',mobile.craigslist.org/reb/5946057143.html,147900
b'3/2 with huge back yard',mobile.craigslist.org/reb/5945800702.html,62500
b'Real Estate Auction 3BD 2BA',mobile.craigslist.org/reb/5945612704.html,0
b'Three nice lots on Blackwell nursey rd.',mobile.craigslist.org/reo/5945665220.html,0
b'Beautiful House For Rent $800',mobile.craigslist.org/reo/5945632165.html,800
b'Modern Upscale Oakleigh Garden  3/2',mobile.craigslist.org/reo/5945530637.html,252000
b'Fowl river lot',mobile.craigslist.org/reo/5930664273.html,179000
"b'Residential lot-owner financing $19,900.00'",mobile.craigslist.org/reb/5945536464.html,0
b'FSBO 156 ROBERTS ST LARGE Midtown FSBO',mobile.craigslist.org/reo/5945393234.html,209000
b'Completely Renovated Home For Sale: West Mobile',mobile.craigslist.org/reb/5945293975.html,149900
b'Grab this deal. . . I should say STEAL',mobile.craigslist.org/reo/5945247604.html,0
b'Beautiful 3/2 Cottage in quiet Magnolia Springs Setting',mobile.craigslist.org/reo/5945010878.html,87500
b'BRING YOUR HORSES!!!  Lovely custom home on 3.63 acres.Large front por... 5 Beds',mobile.craigslist.org/reb/5945007899.html,349000
b'Really nice brick home in a quiet suddivision on west sidw of town. Mi... 3 Beds',mobile.craigslist.org/reb/5945002329.html,149900
b'Recently renovated open floor plan raised beach home with front window... 3 Beds',mobile.craigslist.org/reb/5945000677.html,315000
b'STICKER SHOCK (10K OFF)',mobile.craigslist.org/reo/5944950688.html,
b'Buy the Best M/H Ever Built',mobile.craigslist.org/reb/5910874863.html,84900
b'Beautiful 3/2 home in great Fairhope neighborhood',mobile.craigslist.org/reo/5944502039.html,195000
"b'Great Home with In-Ground Pool in Briarwood Parke, Foley!'",mobile.craigslist.org/reb/5943946368.html,249000
"b""100' x 100' in Orange Beach, AL (Bear Point) $170,000 OBO""",mobile.craigslist.org/reo/5944018881.html,0
b'Completely Remodeled on Fish River!',mobile.craigslist.org/reb/5943934223.html,519900
"b'Pristine Home in Greythorne Estates, Fairhope!'",mobile.craigslist.org/reb/5943945362.html,234000
b'Amazing Opportunity to own this Clean and Well Maintained Home',mobile.craigslist.org/reb/5943934871.html,73900
b'Beautiful Brick Home with Sunroom in Greenwood Park!',mobile.craigslist.org/reb/5943901996.html,284000
b'Super Location in Fruit and Nut District!',mobile.craigslist.org/reb/5943945995.html,535000
"b'Great Brick Home with New Roof in Edgewood Place, Mobile!'",mobile.craigslist.org/reb/5943917507.html,114900
b'Farmhouse on Nearly 7 Acres in Robertsdale!',mobile.craigslist.org/reb/5943945748.html,229900
b'Custom Home in Stone Quarry with Endless Pool!',mobile.craigslist.org/reb/5943945552.html,539000
b'Nearly Ten Acres of Prime Commercial Property on Highway 59!',mobile.craigslist.org/reb/5943916622.html,1500000
"b'Cozy Cottage in Airey Heights Subdivision, Fairhope!'",mobile.craigslist.org/reb/5943934533.html,229000
b'Creole-Style Beauty on 5.5 Acres in Fairhope!',mobile.craigslist.org/reb/5943933942.html,520000
b'Huge Home on Nearly 4 Acres of Beautiful Fairhope Countryside!',mobile.craigslist.org/reb/5943933579.html,279000
b'Entertainers Dream in Citronelle',mobile.craigslist.org/reb/5943901663.html,138000
"b'Fine Brick Home in Magnolia Village, Mobile!'",mobile.craigslist.org/reb/5943916882.html,169900
b'Great Home with Huge Detached Bonus Room in Downtown Silverhill!',mobile.craigslist.org/reb/5943917784.html,182500
